trial_nr	onset	event_type	phase	response	nr_frames	condition	hazard	state	freq	volume	onset_abs	duration
238	360.7655888000154	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	380.7664320000331	0.5001810000103433
239	362.2657195000211	stim	2		50	surprise	0.05	1.0	2000.0	1.0	382.2665627000388	0.49991210000007413
240	363.766306000005	stim	2		50	surprise	0.05	1.0	2000.0	1.0	383.7671492000227	0.4996467000164557
241	365.2659077999997	stim	2		50	surprise	0.05	1.0	2000.0	1.0	385.2667510000174	0.5001770000089891
242	366.7658433000033	stim	2		50	surprise	0.05	1.0	2000.0	1.0	386.766686500021	0.49965209999936633
243	368.2659453000233	stim	2		50	surprise	0.05	1.0	2000.0	1.0	388.266788500041	0.49967520000063814
244	369.7658472000039	stim	2		50	surprise	0.05	1.0	2000.0	1.0	389.7666904000216	0.499689300020691
245	371.26549960000557	stim	2		50	surprise	0.05	1.0	2000.0	1.0	391.26634280002327	0.49917560000903904
246	372.7653844000015	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	392.7662276000192	0.49989970002206974
247	374.26543260001927	stim	2		50	surprise	0.05	1.0	2000.0	1.0	394.26627580003696	0.49993849999736995
248	375.76577180001186	stim	2		50	surprise	0.05	1.0	2000.0	1.0	395.76661500002956	0.5001381000038236
249	377.2660278000112	stim	2		50	surprise	0.05	1.0	2000.0	1.0	397.2668710000289	0.4999864000128582
250	378.76710740002454	stim	2		50	surprise	0.05	1.0	2000.0	1.0	398.76795060004224	0.49882029998116195
251	380.266067700024	stim	2		50	surprise	0.05	1.0	2000.0	1.0	400.2669109000417	0.5009028999775182
252	381.7661194000102	stim	2		50	surprise	0.05	1.0	2000.0	1.0	401.7669626000279	0.5003355999942869
253	383.26652760000434	stim	2		50	surprise	0.05	1.0	2000.0	1.0	403.26737080002204	0.4998924999963492
254	384.76656280001043	stim	2		50	surprise	0.05	1.0	2000.0	1.0	404.76740600002813	0.4997952000121586
255	386.265573200013	stim	2		50	surprise	0.05	1.0	2000.0	1.0	406.2664164000307	0.5000230000005104
256	387.7655572000076	stim	2		50	surprise	0.05	1.0	2000.0	1.0	407.7664004000253	0.49998510000295937
257	389.2659944000188	stim	2		50	surprise	0.05	1.0	2000.0	1.0	409.2668376000365	0.4993241000047419
258	390.765452200023	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	410.7662954000407	0.49960599999758415
259	392.26534390001325	stim	2		50	surprise	0.05	1.0	2000.0	1.0	412.26618710003095	0.501114000013331
260	393.76659670000663	stim	2		50	surprise	0.05	1.0	2000.0	1.0	413.7674399000243	0.5003046999918297
261	395.266376900021	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	415.2672201000387	0.5001865999947768
262	396.7663670000038	stim	2		50	surprise	0.05	1.0	2000.0	1.0	416.7672102000215	0.5000023000175133
263	398.2669158000208	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	418.2677590000385	0.5003896999987774
264	399.76703340001404	stim	2		50	surprise	0.05	1.0	2000.0	1.0	419.76787660003174	0.4998499999928754
265	401.2668751000019	stim	2		50	surprise	0.05	1.0	2000.0	1.0	421.2677183000196	0.4994091000116896
266	402.765746900026	stim	2		50	surprise	0.05	1.0	2000.0	1.0	422.7665901000437	0.4995879999769386
267	404.266898700007	stim	2		50	surprise	0.05	1.0	2000.0	1.0	424.2677419000247	0.49848130001919344
268	405.76621040000464	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	425.76705360002234	0.49996630000532605
269	407.26623570002266	stim	2		50	surprise	0.05	1.0	2000.0	1.0	427.26707890004036	0.49993409999297
270	408.7662951000093	stim	2		50	surprise	0.05	1.0	2000.0	1.0	428.767138300027	0.500551600009203
271	410.2665706000116	stim	2		50	surprise	0.05	1.0	2000.0	1.0	430.2674138000293	0.5005880999960937
272	411.7668123000185	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	431.7676555000362	0.4998537999927066
273	413.2668529000075	stim	2		50	surprise	0.05	1.0	2000.0	1.0	433.2676961000252	0.49991250000311993
274	414.76698700001	stim	2		50	surprise	0.05	1.0	2000.0	1.0	434.7678302000277	0.5005392000020947
275	416.2668798000086	stim	2		50	surprise	0.05	1.0	2000.0	1.0	436.2677230000263	0.5005318000039551
276	417.7673417000042	stim	2		50	surprise	0.05	1.0	2000.0	1.0	437.7681849000219	0.4999191999959294
277	419.2668948000064	stim	2		50	surprise	0.05	1.0	2000.0	1.0	439.2677380000241	0.4996044000145048
278	420.7666444000206	stim	2		50	surprise	0.05	1.0	2000.0	1.0	440.7674876000383	0.49972199997864664
279	422.2663200000243	stim	2		50	surprise	0.05	1.0	2000.0	1.0	442.267163200042	0.5000783999857958
280	423.767095600022	stim	2		50	surprise	0.05	1.0	2000.0	1.0	443.7679388000397	0.49897950000013225
281	425.2662353000196	stim	2		50	surprise	0.05	1.0	2000.0	1.0	445.2670785000373	0.5016558000061195
282	426.7668941000011	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	446.7677373000188	0.5004294000100344
283	428.26757700002054	stim	2		50	surprise	0.05	1.0	2000.0	1.0	448.26842020003824	0.49928009998984635
284	429.76742509999895	stim	2		50	surprise	0.05	1.0	2000.0	1.0	449.76826830001664	0.49995540000963956
285	431.2676092000038	stim	2		50	surprise	0.05	1.0	2000.0	1.0	451.2684524000215	0.49981880001723766
286	432.7674712000007	stim	2		50	surprise	0.05	1.0	2000.0	1.0	452.7683144000184	0.5001193000061903
287	434.2676425000245	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	454.2684857000422	0.4996953999798279
288	435.7665715000185	stim	2		50	surprise	0.05	1.0	2000.0	1.0	455.76741470003617	0.4999841999961063
289	437.26658060000045	stim	2		50	surprise	0.05	1.0	2000.0	1.0	457.26742380001815	0.4999429000017699
290	438.767648500012	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	458.7684917000297	0.4985930999973789
291	440.2670126000012	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	460.2678558000189	0.5010341000161134
292	441.7669582000235	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	461.7678014000412	0.49990039999829605
293	443.267550700024	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	463.2683939000417	0.49984439997933805
294	444.7675606000121	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	464.7684038000298	0.5003597000031732
295	446.2673549000174	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	466.2681981000351	0.5002993999805767
296	447.7677303000237	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	467.7685735000414	0.5001373999984935
297	449.2680594000267	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	469.2689026000444	0.49952109999139793
298	450.76766340000904	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	470.76850660002674	0.4997905000054743
299	452.2676710000087	stim	2		500	surprise	0.05	-1.0	1000.0	0.9804947171720192	472.2685142000264	4.999535300012212
