trial_nr	onset	event_type	phase	response	nr_frames	condition	hazard	state	freq	volume	onset_abs	duration
10	19.14374620001763	stim	0		0	surprise	0.05	1.0	2000.0	1.0	59.83912500002771	0.00250829997821711
10	19.146254499995848	stim	1		100	surprise	0.05	1.0	2000.0	1.0	59.841633300005924	0.9973987000121269
10	20.143653200007975	stim	2		50	surprise	0.05	1.0	2000.0	1.0	60.83903200001805	0.5010667000024114
11	20.644719900010386	stim	0		0	surprise	0.05	1.0	2000.0	1.0	61.34009870002046	0.002056600002106279
11	20.646776500012493	stim	1		100	surprise	0.05	1.0	2000.0	1.0	61.34215530002257	0.9968834999890532
11	21.643660000001546	stim	2		50	surprise	0.05	1.0	2000.0	1.0	62.33903880001162	0.49974769999971613
12	22.143407700001262	stim	0		0	surprise	0.05	1.0	2000.0	1.0	62.83878650001134	0.0019585000118240714
12	22.145366200013086	stim	1		100	surprise	0.05	1.0	2000.0	1.0	62.84074500002316	0.9974036999919917
12	23.142769900005078	stim	2		50	surprise	0.05	1.0	2000.0	1.0	63.838148700015154	0.49993210000684485
13	23.642702000011923	stim	0		0	surprise	0.05	1.0	2000.0	1.0	64.338080800022	0.002227099990705028
13	23.644929100002628	stim	1		100	surprise	0.05	1.0	2000.0	1.0	64.3403079000127	0.9988594000169542
13	24.643788500019582	stim	2		50	surprise	0.05	1.0	2000.0	1.0	65.33916730002966	0.49934419998317026
14	25.143132700002752	stim	0		0	surprise	0.05	1.0	2000.0	1.0	65.83851150001283	0.002008200011914596
14	25.145140900014667	stim	1		100	surprise	0.05	1.0	2000.0	1.0	65.84051970002474	0.9981329999864101
14	26.143273900001077	stim	2		50	surprise	0.05	1.0	2000.0	1.0	66.83865270001115	0.5005355000030249
15	26.643809400004102	stim	0		0	surprise	0.05	1.0	2000.0	1.0	67.33918820001418	0.0033392999903298914
15	26.647148699994432	stim	1		100	surprise	0.05	1.0	2000.0	1.0	67.34252750000451	0.9962597000121605
15	27.643408400006592	stim	2		50	surprise	0.05	1.0	2000.0	1.0	68.33878720001667	0.49973479998880066
16	28.143143199995393	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	68.83852200000547	0.0019964000093750656
16	28.145139600004768	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	68.84051840001484	0.9985405000043102
16	29.143680100009078	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	69.83905890001915	0.5000766000011936
17	29.64375670001027	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	70.33913550002035	0.0021979000011924654
17	29.645954600011464	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	70.34133340002154	0.9977835000026971
17	30.64373810001416	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	71.33911690002424	0.5008358999912161
18	31.144574000005377	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	71.83995280001545	0.0024919999996200204
18	31.147066000004997	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	71.84244480001507	0.9966039000137243
18	32.14366990001872	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	72.8390487000288	0.5001114999759011
19	32.64378139999462	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	73.3391602000047	0.0022467000235337764
19	32.64602810001816	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	73.34140690002823	0.9983792999992147
19	33.64440740001737	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	74.33978620002745	0.4992715999833308
20	34.1436790000007	stim	0		0	surprise	0.05	1.0	2000.0	1.0	74.83905780001078	0.001995600003283471
20	34.145674600003986	stim	1		100	surprise	0.05	1.0	2000.0	1.0	74.84105340001406	0.9982549000123981
20	35.143929500016384	stim	2		50	surprise	0.05	1.0	2000.0	1.0	75.83930830002646	0.5010574999905657
21	35.64498700000695	stim	0		0	surprise	0.05	1.0	2000.0	1.0	76.34036580001703	0.0021874000085517764
21	35.6471744000155	stim	1		100	surprise	0.05	1.0	2000.0	1.0	76.34255320002558	0.9973882999911439
21	36.644562700006645	stim	2		50	surprise	0.05	1.0	2000.0	1.0	77.33994150001672	0.49975429999176413
22	37.14431699999841	stim	0		0	surprise	0.05	1.0	2000.0	1.0	77.83969580000849	0.0021514999971259385
22	37.146468499995535	stim	1		100	surprise	0.05	1.0	2000.0	1.0	77.84184730000561	0.9979344000166748
22	38.14440290001221	stim	2		50	surprise	0.05	1.0	2000.0	1.0	78.83978170002229	0.5002275999868289
23	38.64463049999904	stim	0		0	surprise	0.05	1.0	2000.0	1.0	79.34000930000911	0.002175600006012246
23	38.64680610000505	stim	1		100	surprise	0.05	1.0	2000.0	1.0	79.34218490001513	0.9966626999957953
23	39.643468800000846	stim	2		50	surprise	0.05	1.0	2000.0	1.0	80.33884760001092	0.4999124000023585
24	40.143381200003205	stim	0		0	surprise	0.05	1.0	2000.0	1.0	80.83876000001328	0.0020262000034563243
24	40.14540740000666	stim	1		100	surprise	0.05	1.0	2000.0	1.0	80.84078620001674	0.9980626000033226
24	41.143470000009984	stim	2		50	surprise	0.05	1.0	2000.0	1.0	81.83884880002006	0.4994928000087384
25	41.64296280001872	stim	0		0	surprise	0.05	1.0	2000.0	1.0	82.3383416000288	0.0023484999837819487
25	41.645311300002504	stim	1		100	surprise	0.05	1.0	2000.0	1.0	82.34069010001258	0.998116700007813
25	42.64342800001032	stim	2		50	surprise	0.05	1.0	2000.0	1.0	83.3388068000204	0.49984949998906814
26	43.143277499999385	stim	0		0	surprise	0.05	1.0	2000.0	1.0	83.83865630000946	0.00237649999326095
26	43.145653999992646	stim	1		100	surprise	0.05	1.0	2000.0	1.0	83.84103280000272	0.9983718000003137
26	44.14402579999296	stim	2		50	surprise	0.05	1.0	2000.0	1.0	84.83940460000304	0.4989829000260215
27	44.64300870001898	stim	0		0	surprise	0.05	1.0	1000.0	0.9804947171720192	85.33838750002906	0.0022764999885112047
27	44.64528520000749	stim	1		100	surprise	0.05	1.0	1000.0	0.9804947171720192	85.34066400001757	0.9979295000084676
27	45.64321470001596	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	86.33859350002604	0.5016636999789625
28	46.14487839999492	stim	0		0	surprise	0.05	1.0	2000.0	1.0	86.840257200005	0.0022683000133838505
28	46.14714670000831	stim	1		100	surprise	0.05	1.0	2000.0	1.0	86.84252550001838	0.9971513999917079
28	47.144298100000015	stim	2		50	surprise	0.05	1.0	2000.0	1.0	87.83967690001009	0.5086643999966327
29	47.65296249999665	stim	0		0	surprise	0.05	1.0	2000.0	1.0	88.34834130000672	0.0020631000224966556
29	47.655025600019144	stim	1		99	surprise	0.05	1.0	2000.0	1.0	88.35040440002922	0.9891331999970134
29	48.64415880001616	stim	2		50	surprise	0.05	1.0	2000.0	1.0	89.33953760002623	0.5000235999759752
30	49.14418239999213	stim	0		0	surprise	0.05	1.0	2000.0	1.0	89.83956120000221	0.002164500008802861
30	49.146346900000935	stim	1		100	surprise	0.05	1.0	2000.0	1.0	89.84172570001101	0.9978474999952596
30	50.144194399996195	stim	2		50	surprise	0.05	1.0	2000.0	1.0	90.83957320000627	0.5004626000009011
31	50.644656999997096	stim	0		0	surprise	0.05	1.0	2000.0	1.0	91.34003580000717	0.0021806000149808824
31	50.64683760001208	stim	1		100	surprise	0.05	1.0	2000.0	1.0	91.34221640002215	0.9977291999966837
31	51.64456680000876	stim	2		50	surprise	0.05	1.0	2000.0	1.0	92.33994560001884	0.49990329999127425
32	52.144470100000035	stim	0		0	surprise	0.05	1.0	1000.0	0.9804947171720192	92.83984890001011	0.00241650000680238
32	52.14688660000684	stim	1		100	surprise	0.05	1.0	1000.0	0.9804947171720192	92.84226540001691	0.9979259000101592
32	53.144812500017	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	93.84019130002707	0.49975389998871833
33	53.644566400005715	stim	0		0	surprise	0.05	1.0	2000.0	1.0	94.33994520001579	0.002414099988527596
33	53.64698049999424	stim	1		100	surprise	0.05	1.0	2000.0	1.0	94.34235930000432	0.9983748000231571
33	54.6453553000174	stim	2		50	surprise	0.05	1.0	2000.0	1.0	95.34073410002748	0.49912059999769554
34	55.144475900015095	stim	0		0	surprise	0.05	1.0	2000.0	1.0	95.83985470002517	0.0023558999819215387
34	55.14683179999702	stim	1		100	surprise	0.05	1.0	2000.0	1.0	95.84221060000709	0.9967401000030804
34	56.1435719000001	stim	2		50	surprise	0.05	1.0	2000.0	1.0	96.83895070001017	0.49992220001877286
35	56.64349410001887	stim	0		0	surprise	0.05	1.0	2000.0	1.0	97.33887290002895	0.002763999975286424
35	56.64625809999416	stim	1		100	surprise	0.05	1.0	2000.0	1.0	97.34163690000423	0.9973247000016272
35	57.643582799995784	stim	2		50	surprise	0.05	1.0	2000.0	1.0	98.33896160000586	0.5003683000104502
36	58.143951100006234	stim	0		0	surprise	0.05	1.0	2000.0	1.0	98.83932990001631	0.001987700001336634
36	58.14593880000757	stim	1		100	surprise	0.05	1.0	2000.0	1.0	98.84131760001765	0.9986396000022069
36	59.14457840000978	stim	2		50	surprise	0.05	1.0	2000.0	1.0	99.83995720001985	0.49936909999814816
37	59.643947500007926	stim	0		0	surprise	0.05	1.0	2000.0	1.0	100.339326300018	0.0019792999955825508
37	59.64592680000351	stim	1		100	surprise	0.05	1.0	2000.0	1.0	100.34130560001358	0.9979564000095706
37	60.64388320001308	stim	2		50	surprise	0.05	1.0	2000.0	1.0	101.33926200002315	0.49990860000252724
38	61.143791800015606	stim	0		0	surprise	0.05	1.0	2000.0	1.0	101.83917060002568	0.0023139999830164015
38	61.14610579999862	stim	1		100	surprise	0.05	1.0	2000.0	1.0	101.8414846000087	0.9977882000093814
38	62.143894000008004	stim	2		50	surprise	0.05	1.0	2000.0	1.0	102.83927280001808	0.4994580000056885
39	62.64335200001369	stim	0		0	surprise	0.05	1.0	2000.0	1.0	103.33873080002377	0.001978499989490956
39	62.64533050000318	stim	1		100	surprise	0.05	1.0	2000.0	1.0	103.34070930001326	0.9992690999933984
39	63.64459959999658	stim	2		50	surprise	0.05	1.0	2000.0	1.0	104.33997840000666	0.49992760000168346
40	64.14452719999827	stim	0		0	surprise	0.05	1.0	2000.0	1.0	104.83990600000834	0.00222090000170283
40	64.14674809999997	stim	1		100	surprise	0.05	1.0	2000.0	1.0	104.84212690001004	0.9977170000202022
40	65.14446510002017	stim	2		49	surprise	0.05	1.0	2000.0	1.0	105.83984390003025	0.489234899985604
41	65.63370000000577	stim	0		0	surprise	0.05	1.0	2000.0	1.0	106.32907880001585	0.0018435000092722476
41	65.63554350001505	stim	1		101	surprise	0.05	1.0	2000.0	1.0	106.33092230002512	1.0090179999824613
41	66.64456149999751	stim	2		50	surprise	0.05	1.0	2000.0	1.0	107.33994030000758	0.49989380000624806
42	67.14445530000376	stim	0		0	surprise	0.05	1.0	2000.0	1.0	107.83983410001383	0.0020812000147998333
42	67.14653650001856	stim	1		100	surprise	0.05	1.0	2000.0	1.0	107.84191530002863	0.998307499976363
42	68.14484399999492	stim	2		50	surprise	0.05	1.0	2000.0	1.0	108.840222800005	0.4998568000155501
43	68.64470080001047	stim	0		0	surprise	0.05	1.0	2000.0	1.0	109.34007960002054	0.0023569999902974814
43	68.64705780000077	stim	1		100	surprise	0.05	1.0	2000.0	1.0	109.34243660001084	0.9984584999911021
43	69.64551629999187	stim	2		50	surprise	0.05	1.0	2000.0	1.0	110.34089510000194	0.49915830002282746
44	70.1446746000147	stim	0		0	surprise	0.05	1.0	2000.0	1.0	110.84005340002477	0.0023243000032380223
44	70.14699890001793	stim	1		100	surprise	0.05	1.0	2000.0	1.0	110.84237770002801	0.9976885999785736
44	71.14468749999651	stim	2		50	surprise	0.05	1.0	2000.0	1.0	111.84006630000658	0.5002838000073098
45	71.64497130000382	stim	0		0	surprise	0.05	-1.0	2000.0	1.0	112.3403501000139	0.002208899997640401
45	71.64718020000146	stim	1		100	surprise	0.05	-1.0	2000.0	1.0	112.34255900001153	0.9979578999918886
45	72.64513809999335	stim	2		50	surprise	0.05	-1.0	2000.0	1.0	113.34051690000342	0.4991030000091996
46	73.14424110000255	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	113.83961990001262	0.0022726000170223415
46	73.14651370001957	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	113.84189250002964	0.9983383999788202
46	74.14485209999839	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	114.84023090000846	0.4994455999985803
47	74.64429769999697	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	115.33967650000704	0.002060800004983321
47	74.64635850000195	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	115.34173730001203	0.9978242999932263
47	75.64418279999518	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	116.33956160000525	0.4999765000247862
48	76.14415930001996	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	116.83953810003004	0.0025034999998752028
48	76.14666280001984	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	116.84204160002992	0.9973938999755774
48	77.14405669999542	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	117.8394355000055	0.5000812000071164
49	77.64413790000253	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	118.33951670001261	0.002277499996125698
49	77.64641539999866	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	118.34179420000874	0.9977208000200335
49	78.64413620001869	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	119.33951500002877	0.4998516999767162
50	79.14398789999541	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	119.83936670000548	0.0021268000127747655
50	79.14611470000818	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	119.84149350001826	0.9987132000096608
50	80.14482790001784	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	120.84020670002792	0.5004652999923564
51	80.6452932000102	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	121.34067200002028	0.0021523000032175332
51	80.64744550001342	stim	1		99	surprise	0.05	-1.0	1000.0	0.9804947171720192	121.3428243000235	0.9867080999829341
51	81.63415359999635	stim	2		51	surprise	0.05	-1.0	1000.0	0.9804947171720192	122.32953240000643	0.5108745000034105
52	82.14502809999976	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	122.84040690000984	0.002203500014729798
52	82.14723160001449	stim	1		99	surprise	0.05	-1.0	1000.0	0.9804947171720192	122.84261040002457	0.9872707999893464
52	83.13450240000384	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	123.82988120001392	0.49974649999057874
53	83.63424889999442	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	124.3296277000045	0.0020069000020157546
53	83.63625579999643	stim	1		101	surprise	0.05	-1.0	1000.0	0.9804947171720192	124.33163460000651	1.010096500016516
53	84.64635230001295	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	125.34173110002303	0.4989857999898959
54	85.14533810000285	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	125.84071690001292	0.0023597000108566135
54	85.1476978000137	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	125.84307660002378	0.9977872000017669
54	86.14548500001547	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	126.84086380002555	0.499947299977066
55	86.64543229999254	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	127.34081110000261	0.0022542000224348158
55	86.64768650001497	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	127.34306530002505	0.9975820999825373
55	87.64526859999751	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	128.34064740000758	0.4999882999982219
56	88.14525689999573	stim	0		0	surprise	0.05	1.0	2000.0	1.0	128.8406357000058	0.0022661999973934144
56	88.14752309999312	stim	1		100	surprise	0.05	1.0	2000.0	1.0	128.8429019000032	0.9978547000209801
56	89.1453778000141	stim	2		50	surprise	0.05	1.0	2000.0	1.0	129.84075660002418	0.49900119999074377
57	89.64437900000485	stim	0		0	surprise	0.05	1.0	2000.0	1.0	130.33975780001492	0.0022301000135485083
57	89.6466091000184	stim	1		100	surprise	0.05	1.0	2000.0	1.0	130.34198790002847	0.9978113999823108
57	90.6444205000007	stim	2		50	surprise	0.05	1.0	2000.0	1.0	131.33979930001078	0.5004233999934513
58	91.14484389999416	stim	0		0	surprise	0.05	1.0	2000.0	1.0	131.84022270000423	0.0019997000053990632
58	91.14684359999956	stim	1		100	surprise	0.05	1.0	2000.0	1.0	131.84222240000963	0.9976681999978609
58	92.14451179999742	stim	2		50	surprise	0.05	1.0	2000.0	1.0	132.8398906000075	0.49954930000239983
59	92.64406109999982	stim	0		0	surprise	0.05	1.0	2000.0	1.0	133.3394399000099	0.002185100020142272
59	92.64624620001996	stim	1		99	surprise	0.05	1.0	2000.0	1.0	133.34162500003004	0.9897497999772895
59	93.63599599999725	stim	2		51	surprise	0.05	1.0	2000.0	1.0	134.33137480000732	0.5080086000089068
60	94.14400460000616	stim	0		0	surprise	0.05	1.0	2000.0	1.0	134.83938340001623	0.0018531999958213419
60	94.14585780000198	stim	1		100	surprise	0.05	1.0	2000.0	1.0	134.84123660001205	0.9989044000103604
60	95.14476220001234	stim	2		50	surprise	0.05	1.0	2000.0	1.0	135.8401410000224	0.5001333999971393
61	95.64489560000948	stim	0		0	surprise	0.05	1.0	2000.0	1.0	136.34027440001955	0.002014400000916794
61	95.6469100000104	stim	1		99	surprise	0.05	1.0	2000.0	1.0	136.34228880002047	0.9882503999979235
61	96.63516040000832	stim	2		51	surprise	0.05	1.0	2000.0	1.0	137.3305392000184	0.5100689000100829
62	97.1452293000184	stim	0		0	surprise	0.05	1.0	2000.0	1.0	137.84060810002848	0.0020061999966856092
62	97.14723550001509	stim	1		99	surprise	0.05	1.0	2000.0	1.0	137.84261430002516	0.987492399988696
62	98.13472790000378	stim	2		51	surprise	0.05	1.0	2000.0	1.0	138.83010670001386	0.5103471000038553
63	98.64507500000764	stim	0		0	surprise	0.05	1.0	2000.0	1.0	139.3404538000177	0.002004899986786768
63	98.64707989999442	stim	1		100	surprise	0.05	1.0	2000.0	1.0	139.3424587000045	0.9981403000128921
63	99.64522020000732	stim	2		49	surprise	0.05	1.0	2000.0	1.0	140.3405990000174	0.48960979998810217
64	100.13482999999542	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	140.8302088000055	0.0024277000047732145
64	100.13725770000019	stim	1		101	surprise	0.05	-1.0	1000.0	0.9804947171720192	140.83263650001027	1.0079868000175338
64	101.14524450001772	stim	2		49	surprise	0.05	-1.0	1000.0	0.9804947171720192	141.8406233000278	0.4894356000004336
65	101.63468010001816	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	142.33005890002823	0.0022050999978091568
65	101.63688520001597	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	142.33226400002604	0.9977427999838255
65	102.6346279999998	stim	2		51	surprise	0.05	-1.0	1000.0	0.9804947171720192	143.33000680000987	0.5109165000030771
66	103.14554450000287	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	143.84092330001295	0.0020207999914418906
66	103.14756529999431	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	143.8429441000044	0.9989093000185676
66	104.14647460001288	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	144.84185340002296	0.4990158999862615
67	104.64549049999914	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	145.34086930000922	0.002164200006518513
67	104.64765470000566	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	145.34303350001574	0.9977381000062451
67	105.6453928000119	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	146.34077160002198	0.500966999999946
68	106.14635980001185	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	146.84173860002193	0.0020877000060863793
68	106.14844750001794	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	146.843826300028	0.9965709999960382
68	107.14501850001398	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	147.84039730002405	0.4998786999785807
69	107.64489719999256	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	148.34027600000263	0.001995300000999123
69	107.64689249999356	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	148.34227130000363	0.9984861999982968
69	108.64537869999185	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	149.34075750000193	0.4995784000202548
70	109.1449571000121	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	149.84033590002218	0.002052600000752136
70	109.14700970001286	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	149.84238850002293	0.9978196999873035
70	110.14482940000016	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	150.84020820001024	0.4999404000118375
71	110.644769800012	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	151.34014860002208	0.0021982000034768134
71	110.64696800001548	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	151.34234680002555	0.9979070999834221
71	111.6448750999989	stim	2		49	surprise	0.05	-1.0	1000.0	0.9804947171720192	152.34025390000897	0.4910010000166949
72	112.1358761000156	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	152.83125490002567	0.002128599997377023
72	112.13800470001297	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	152.83338350002305	0.9970286999887321
72	113.1350334000017	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	153.83041220001178	0.49995669999043457
73	113.63499009999214	stim	0		0	surprise	0.05	-1.0	1000.0	0.9804947171720192	154.3303689000022	0.002192700019804761
73	113.63718280001194	stim	1		100	surprise	0.05	-1.0	1000.0	0.9804947171720192	154.33256160002202	0.9977528000017628
73	114.6349356000137	stim	2		50	surprise	0.05	-1.0	1000.0	0.9804947171720192	155.33031440002378	0.49987589998636395
74	115.13481150000007	stim	0		0	surprise	0.05	1.0	1000.0	0.9804947171720192	155.83019030001014	0.0019331999938003719
74	115.13674469999387	stim	1		100	surprise	0.05	1.0	1000.0	0.9804947171720192	155.83212350000395	0.9981131000095047
74	116.13485780000337	stim	2		50	surprise	0.05	1.0	1000.0	0.9804947171720192	156.83023660001345	0.4999193999974523
75	116.63477720000083	stim	0		0	surprise	0.05	1.0	2000.0	1.0	157.3301560000109	0.002394900016952306
75	116.63717210001778	stim	1		100	surprise	0.05	1.0	2000.0	1.0	157.33255090002785	0.9982239999808371
75	117.63539609999862	stim	2		50	surprise	0.05	1.0	2000.0	1.0	158.3307749000087	0.49932870001066476
76	118.13472480000928	stim	0		0	surprise	0.05	1.0	1000.0	0.9804947171720192	158.83010360001936	0.002194400003645569
76	118.13691920001293	stim	1		100	surprise	0.05	1.0	1000.0	0.9804947171720192	158.832298000023	0.998816999985138
76	119.13573619999806	stim	2		51	surprise	0.05	1.0	1000.0	0.9804947171720192	159.83111500000814	0.5102690000203438
77	119.64600520001841	stim	0		0	surprise	0.05	1.0	2000.0	1.0	160.34138400002848	0.002393599977949634
77	119.64839879999636	stim	1		100	surprise	0.05	1.0	2000.0	1.0	160.34377760000643	0.9978394000208937
77	120.64623820001725	stim	2		50	surprise	0.05	1.0	2000.0	1.0	161.34161700002733	0.5000567999959458
78	121.1462950000132	stim	0		0	surprise	0.05	1.0	2000.0	1.0	161.84167380002327	0.0023501999967265874
78	121.14864520000992	stim	1		100	surprise	0.05	1.0	2000.0	1.0	161.84402400002	0.9974403000087477
78	122.14608550001867	stim	2		50	surprise	0.05	1.0	2000.0	1.0	162.84146430002875	0.5001006999809761
79	122.64618619999965	stim	0		0	surprise	0.05	1.0	2000.0	1.0	163.34156500000972	0.0021687000116799027
79	122.64835490001133	stim	1		100	surprise	0.05	1.0	2000.0	1.0	163.3437337000214	0.9968823000090197
79	123.64523720002035	stim	2		50	surprise	0.05	1.0	2000.0	1.0	164.34061600003042	0.5001173999917228
80	124.14535460001207	stim	0		0	surprise	0.05	1.0	2000.0	1.0	164.84073340002215	0.0019425000064074993
